timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,os,python_version,codecarbon_version,cpu_count,cpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,region,cloud_provider,cloud_region
2026-02-22T14:27:39,codecarbon,4ae5febc-496d-40a4-ac04-2355db77e819,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0088285000019823,7.870998194355802e-08,8.915442252464717e-06,42.5,0.0,10.0,9.14363888518387e-08,0.0,1.888805555710052e-08,1.1032444440893923e-07,0.0,India,IND,Windows-11-10.0.26200-SP0,3.12.5,3.2.2,16,12th Gen Intel(R) Core(TM) i5-12500H,79.0011,21.9974,15.629669189453123,machine,0,0,0,0,N,1.0,0.0,,,
2026-02-22T14:27:39,codecarbon,000838cc-f0a7-41d2-990f-b5f59e3ae242,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.005746900002122857,5.07761905130656e-08,8.835405260977101e-06,42.5,0.0,10.0,5.9023055574572133e-08,0.0,1.2147777771234461e-08,7.11708333458066e-08,0.0,India,IND,Windows-11-10.0.26200-SP0,3.12.5,3.2.2,16,12th Gen Intel(R) Core(TM) i5-12500H,79.0011,21.9974,15.629669189453125,machine,0,0,0,0,N,1.0,0.0,,,
